      0.32855750E+02      0.25002500E+01     -0.80559750E+02         0.14735E+03    0.21683E+01
      0.16739250E+02     -0.44432500E+01     -0.41715750E+02         0.11585E+03    0.20639E+01
      0.26520250E+02      0.73145000E+01     -0.91013500E+02         0.24622E+03    0.23913E+01
      0.25512000E+02      0.85537500E+01     -0.23920500E+02         0.10847E+03    0.20353E+01
      0.21339500E+02     -0.49387500E+01     -0.75561750E+02         0.77758E+02    0.18907E+01
      0.26557250E+02      0.77455000E+01     -0.88962000E+02         0.21378E+03    0.23300E+01
      0.26833250E+02      0.88050000E+01     -0.86979500E+02         0.20899E+03    0.23201E+01
      0.32197500E+02      0.27650000E+00     -0.84165250E+02         0.17216E+03    0.22359E+01
      0.27660750E+02      0.77752500E+01     -0.86832750E+02         0.19807E+03    0.22968E+01
      0.25055750E+02     -0.28510000E+01     -0.35283750E+02         0.94962E+02    0.19776E+01
      0.22074500E+02     -0.59500000E+00     -0.54092000E+02         0.11572E+03    0.20634E+01
      0.22229000E+02     -0.70875000E+00     -0.12747500E+01         0.72939E+02    0.18630E+01
      0.20882250E+02      0.11295000E+01     -0.84761250E+02         0.93516E+02    0.19709E+01
      0.20536000E+02     -0.91000000E+00     -0.53743250E+02         0.12662E+03    0.21025E+01
      0.21149000E+02     -0.30362500E+01     -0.11081500E+02         0.73395E+02    0.18657E+01
      0.26819250E+02      0.20742500E+01     -0.51674500E+02         0.68951E+02    0.18385E+01
      0.30620000E+02     -0.75595000E+01     -0.22626500E+02         0.19181E+03    0.22829E+01
      0.28141750E+02      0.97625000E+00     -0.78095000E+02         0.67947E+02    0.18322E+01
      0.27985000E+02     -0.13075000E+01     -0.53537250E+02         0.10226E+03    0.20097E+01
      0.23620000E+02     -0.96150000E+00     -0.90858000E+02         0.12339E+03    0.20913E+01
      0.31889500E+02     -0.96100000E+00     -0.82856250E+02         0.15742E+03    0.21971E+01
      0.18605750E+02      0.22317500E+01     -0.26429250E+02         0.64000E+02    0.18062E+01
      0.26526750E+02     -0.32520000E+01     -0.35590750E+02         0.11125E+03    0.20463E+01
      0.25131500E+02     -0.17392500E+01     -0.36170750E+02         0.88097E+02    0.19450E+01
      0.19443750E+02     -0.75230000E+01     -0.29610000E+01         0.76938E+02    0.18861E+01
      0.21947500E+02      0.67625000E+00     -0.91603250E+02         0.15471E+03    0.21895E+01
      0.18970500E+02     -0.10482500E+01     -0.72394500E+02         0.78841E+02    0.18968E+01
      0.27495500E+02      0.28000000E+00     -0.51642250E+02         0.76630E+02    0.18844E+01
      0.33019250E+02      0.47275000E+01     -0.86153250E+02         0.22217E+03    0.23467E+01
      0.25149000E+02      0.93182500E+01     -0.22964000E+02         0.11168E+03    0.20480E+01
      0.28992000E+02      0.27267500E+01     -0.11888000E+02         0.13493E+03    0.21301E+01
      0.28826000E+02      0.28605000E+01     -0.12748750E+02         0.13813E+03    0.21403E+01
      0.27216500E+02      0.59170000E+01     -0.74516500E+02         0.75167E+02    0.18760E+01
      0.27644000E+02      0.78267500E+01     -0.95777750E+02         0.33859E+03    0.25297E+01
      0.18009000E+02      0.37687500E+01     -0.53742000E+02         0.12666E+03    0.21026E+01
      0.18036250E+02     -0.44975000E+00     -0.67367750E+02         0.99837E+02    0.19993E+01
      0.21930000E+02      0.78767500E+01     -0.37536000E+02         0.11128E+03    0.20464E+01
      0.23397500E+02     -0.85565000E+01     -0.43169750E+02         0.17140E+03    0.22340E+01
      0.19942000E+02     -0.48390000E+01     -0.53340750E+02         0.20578E+03    0.23134E+01
      0.19606500E+02     -0.16087500E+01     -0.23510250E+02         0.78049E+02    0.18924E+01
      0.26298750E+02      0.65055000E+01     -0.73273000E+02         0.78230E+02    0.18934E+01
      0.26267250E+02      0.28257500E+01     -0.42737500E+02         0.65865E+02    0.18187E+01
      0.29339500E+02     -0.20295000E+01     -0.54056000E+02         0.12173E+03    0.20854E+01
      0.28947750E+02      0.82590000E+01     -0.86946750E+02         0.21677E+03    0.23360E+01
      0.29810500E+02     -0.49742500E+01     -0.43371000E+02         0.16452E+03    0.22162E+01
      0.22172750E+02     -0.45325000E+00     -0.55281500E+02         0.11339E+03    0.20546E+01
      0.29630500E+02     -0.57840000E+01     -0.50307500E+01         0.15113E+03    0.21793E+01
      0.33880000E+02      0.15482500E+01     -0.81377000E+02         0.16954E+03    0.22293E+01
      0.30898750E+02      0.33875000E+01     -0.76301500E+02         0.82110E+02    0.19144E+01
      0.24881000E+02     -0.59865000E+01     -0.23107500E+01         0.98385E+02    0.19929E+01
      0.18734000E+02      0.43085000E+01     -0.82882500E+01         0.10919E+03    0.20382E+01
      0.28696000E+02     -0.13007500E+01     -0.88382250E+02         0.16727E+03    0.22234E+01
      0.30572500E+02      0.51862500E+01     -0.27710000E+02         0.12203E+03    0.20865E+01
      0.32255250E+02      0.31025000E+00     -0.89989500E+02         0.25345E+03    0.24039E+01
      0.25609000E+02      0.30897500E+01     -0.74133500E+02         0.42382E+02    0.16272E+01
      0.31673750E+02     -0.34762500E+01     -0.63342500E+01         0.16921E+03    0.22284E+01
      0.28718500E+02      0.60150000E+00     -0.52917250E+02         0.81470E+02    0.19110E+01
      0.19682500E+02      0.10482500E+01     -0.84359500E+02         0.10281E+03    0.20120E+01
      0.27095000E+02     -0.15280000E+01     -0.78860000E+02         0.78208E+02    0.18933E+01
      0.29790750E+02     -0.58065000E+01     -0.40147500E+01         0.15056E+03    0.21777E+01
      0.27636500E+02      0.40000000E+00     -0.93340750E+02         0.24043E+03    0.23810E+01
      0.18186750E+02      0.40707500E+01     -0.19191750E+02         0.93797E+02    0.19722E+01
      0.32035500E+02     -0.27505000E+01     -0.96979500E+02         0.37721E+03    0.25766E+01
      0.32335000E+02     -0.21037500E+01     -0.53547750E+02         0.16150E+03    0.22082E+01
      0.34293000E+02     -0.11662500E+01     -0.96002750E+02         0.39486E+03    0.25964E+01
      0.16928250E+02      0.47577500E+01     -0.84417750E+02         0.18135E+03    0.22585E+01
      0.27792750E+02     -0.55222500E+01     -0.21781000E+02         0.13727E+03    0.21376E+01
      0.27287000E+02     -0.29000000E-01     -0.41677250E+02         0.85075E+02    0.19298E+01
      0.28819750E+02     -0.53822500E+01     -0.76426000E+02         0.13745E+03    0.21381E+01
      0.29263250E+02     -0.75147500E+01     -0.74722750E+02         0.18724E+03    0.22724E+01
      0.31975250E+02      0.54847500E+01     -0.82363250E+02         0.17736E+03    0.22489E+01
      0.20135750E+02     -0.46665000E+01     -0.10384750E+02         0.76617E+02    0.18843E+01
      0.30082000E+02      0.64502500E+01     -0.26989250E+02         0.12225E+03    0.20872E+01
      0.18942000E+02      0.32727500E+01     -0.27515500E+02         0.57335E+02    0.17584E+01
      0.25512000E+02      0.85537500E+01     -0.22950500E+02         0.10612E+03    0.20258E+01
      0.20863750E+02      0.29525000E+00     -0.91563250E+02         0.14411E+03    0.21587E+01
      0.24267750E+02     -0.59770000E+01     -0.33535000E+01         0.92156E+02    0.19645E+01
      0.32907250E+02     -0.49737500E+01     -0.23142500E+01         0.19292E+03    0.22854E+01
      0.27092750E+02     -0.61212500E+01     -0.71978750E+02         0.11983E+03    0.20786E+01
      0.33136500E+02     -0.50850000E+00     -0.16833000E+02         0.19875E+03    0.22983E+01
      0.18393250E+02     -0.25737500E+01     -0.25772250E+02         0.92480E+02    0.19660E+01
      0.32771750E+02      0.15345000E+01     -0.89393250E+02         0.24914E+03    0.23964E+01
      0.31756250E+02      0.15690000E+01     -0.80424000E+02         0.13431E+03    0.21281E+01
      0.21398500E+02     -0.55725000E+00     -0.73380500E+02         0.51881E+02    0.17150E+01
      0.31203500E+02      0.40540000E+01     -0.50987500E+01         0.13094E+03    0.21171E+01
      0.21957500E+02     -0.85245000E+01     -0.41320000E+02         0.16313E+03    0.22125E+01
      0.28142500E+02      0.28720000E+01     -0.13473000E+02         0.12986E+03    0.21135E+01
      0.32135750E+02     -0.28800000E+01     -0.17187500E+01         0.16275E+03    0.22115E+01
      0.26130000E+02     -0.17252500E+01     -0.36971750E+02         0.96480E+02    0.19844E+01
      0.33680000E+02      0.21297500E+01     -0.90230500E+02         0.28723E+03    0.24582E+01
      0.17717500E+02      0.57780000E+01     -0.30442500E+01         0.11879E+03    0.20748E+01
      0.26001000E+02      0.39225000E+01     -0.53581500E+02         0.71480E+02    0.18542E+01
      0.26080250E+02      0.92150000E+00     -0.90195000E+01         0.83708E+02    0.19228E+01
      0.21407250E+02     -0.76125000E+01     -0.92011250E+02         0.13870E+03    0.21421E+01
      0.28850250E+02      0.75550000E+00     -0.93493000E+02         0.25658E+03    0.24092E+01
      0.27170000E+02      0.23425000E+00     -0.77106500E+02         0.60413E+02    0.17811E+01
      0.25136000E+02     -0.40417500E+01     -0.27102250E+02         0.10042E+03    0.20018E+01
      0.29354000E+02      0.19482500E+01     -0.11382000E+02         0.13132E+03    0.21183E+01
      0.31002000E+02      0.57407500E+01     -0.57522500E+01         0.12829E+03    0.21082E+01
      0.21542500E+02     -0.65132500E+01     -0.89542500E+02         0.59390E+02    0.17737E+01
      0.31024000E+02     -0.52982500E+01     -0.42263000E+02         0.17343E+03    0.22391E+01
      0.24440250E+02      0.51680000E+01     -0.74828500E+02         0.55624E+02    0.17453E+01
      0.27686750E+02     -0.46450000E+00     -0.44800250E+02         0.81869E+02    0.19131E+01
      0.32756250E+02     -0.30255000E+01     -0.57980000E+01         0.17913E+03    0.22532E+01
      0.30291750E+02     -0.43542500E+01     -0.74085750E+02         0.13706E+03    0.21369E+01
      0.18122250E+02      0.52447500E+01     -0.83249500E+02         0.15073E+03    0.21782E+01
      0.19009750E+02      0.53855000E+01     -0.22401250E+02         0.80375E+02    0.19051E+01
      0.32332000E+02     -0.19547500E+01     -0.56262500E+01         0.16849E+03    0.22266E+01
      0.20927750E+02      0.94450000E+00     -0.73404250E+02         0.50538E+02    0.17036E+01
      0.27685000E+02      0.13105000E+01     -0.22795750E+02         0.97244E+02    0.19879E+01
      0.18048500E+02     -0.44270000E+01     -0.83169250E+02         0.77385E+02    0.18887E+01
      0.29829000E+02      0.63700000E+01     -0.33916500E+02         0.12115E+03    0.20833E+01
      0.18315250E+02      0.42350000E+01     -0.22115500E+02         0.82384E+02    0.19158E+01
      0.27659000E+02     -0.58800000E+00     -0.78075750E+02         0.70753E+02    0.18497E+01
      0.18779000E+02     -0.51222500E+01     -0.85236250E+02         0.69304E+02    0.18408E+01
      0.28227750E+02     -0.60122500E+01     -0.41460750E+02         0.15782E+03    0.21982E+01
      0.32459000E+02      0.10252500E+01     -0.62258000E+02         0.12586E+03    0.20999E+01
      0.17512500E+02     -0.17850000E+00     -0.71888750E+02         0.92813E+02    0.19676E+01
      0.21951250E+02     -0.63772500E+01     -0.19783500E+02         0.10813E+03    0.20339E+01
      0.24228000E+02      0.19077500E+01     -0.25120000E+01         0.77282E+02    0.18881E+01
      0.27481500E+02      0.22617500E+01     -0.23639500E+02         0.94672E+02    0.19762E+01
      0.19923000E+02      0.49177500E+01     -0.21443000E+02         0.81089E+02    0.19090E+01
      0.22650750E+02     -0.84500000E-01     -0.90393750E+02         0.12245E+03    0.20880E+01
      0.27076250E+02     -0.26635000E+01     -0.36853750E+02         0.11078E+03    0.20445E+01
      0.24190000E+02     -0.65630000E+01     -0.48687500E+02         0.17209E+03    0.22358E+01
      0.18439750E+02     -0.25807500E+01     -0.59103500E+02         0.16562E+03    0.22191E+01
      0.28674750E+02      0.69097500E+01     -0.32416000E+02         0.10720E+03    0.20302E+01
      0.17588500E+02     -0.18537500E+01     -0.66540750E+02         0.10666E+03    0.20280E+01
      0.30500750E+02     -0.32687500E+01     -0.10780750E+02         0.15669E+03    0.21950E+01
      0.16160000E+02     -0.15652500E+01     -0.23202250E+02         0.70809E+02    0.18501E+01
      0.19199000E+02     -0.35585000E+01     -0.24250000E+02         0.94546E+02    0.19756E+01
      0.27171000E+02      0.24995000E+01     -0.13549000E+02         0.11699E+03    0.20681E+01
      0.25345000E+02      0.46705000E+01     -0.73554750E+02         0.51282E+02    0.17100E+01
      0.17013250E+02      0.11452500E+01     -0.64424250E+02         0.11822E+03    0.20727E+01
      0.22845500E+02     -0.47735000E+01     -0.33822500E+01         0.75564E+02    0.18783E+01
      0.23604750E+02      0.43105000E+01     -0.85635000E+02         0.11891E+03    0.20752E+01
      0.21542750E+02     -0.60412500E+01     -0.18317750E+02         0.10211E+03    0.20091E+01
      0.21141750E+02      0.89575000E+00     -0.56494500E+02         0.11044E+03    0.20431E+01
      0.26016500E+02      0.83262500E+01     -0.21718500E+02         0.11303E+03    0.20532E+01
      0.25111250E+02      0.64500000E+01     -0.31610000E+02         0.68274E+02    0.18343E+01
      0.31134000E+02      0.42582500E+01     -0.75279250E+02         0.78404E+02    0.18943E+01
      0.31603500E+02      0.70650000E+00     -0.50061000E+02         0.91761E+02    0.19627E+01
      0.32726500E+02      0.77550000E+00     -0.94768000E+02         0.35497E+03    0.25502E+01
      0.21019000E+02      0.63960000E+01     -0.95804250E+02         0.29688E+03    0.24726E+01
      0.27803250E+02     -0.48425000E+00     -0.63462000E+02         0.95278E+02    0.19790E+01
      0.22934250E+02     -0.39655000E+01     -0.23395000E+01         0.73311E+02    0.18652E+01
      0.28671750E+02      0.71995000E+01     -0.87959250E+02         0.21114E+03    0.23246E+01
      0.21662000E+02      0.78215000E+01     -0.67272250E+02         0.13457E+03    0.21289E+01
      0.24908500E+02     -0.40860000E+01     -0.27958000E+02         0.10290E+03    0.20124E+01
      0.23237000E+02      0.48075000E+00     -0.89356250E+02         0.11222E+03    0.20501E+01
      0.19790250E+02     -0.14052500E+01     -0.58593750E+02         0.13614E+03    0.21340E+01
      0.28019250E+02      0.75300000E+00     -0.45911000E+02         0.71314E+02    0.18532E+01
      0.30703750E+02     -0.23102500E+01     -0.89270250E+02         0.21432E+03    0.23311E+01
      0.16207500E+02     -0.36550000E+01     -0.93206750E+02         0.20481E+03    0.23113E+01
      0.17634250E+02     -0.11912500E+01     -0.73498250E+02         0.10008E+03    0.20003E+01
      0.21514750E+02     -0.63210000E+01     -0.47967500E+01         0.74298E+02    0.18710E+01
      0.18398000E+02      0.11312500E+01     -0.33673500E+02         0.54971E+02    0.17401E+01
      0.23032000E+02     -0.76407500E+01     -0.44208750E+02         0.16457E+03    0.22163E+01
      0.17255750E+02      0.27680000E+01     -0.54726500E+02         0.14413E+03    0.21588E+01
      0.21437000E+02     -0.36312500E+01     -0.39100000E+02         0.87821E+02    0.19436E+01
      0.20178500E+02     -0.81145000E+01     -0.83854000E+02         0.99784E+02    0.19991E+01
      0.19816500E+02     -0.21850000E+01     -0.25760750E+02         0.84623E+02    0.19275E+01
      0.23774750E+02     -0.67082500E+01     -0.41339250E+02         0.13981E+03    0.21456E+01
      0.24074250E+02     -0.43087500E+01     -0.27974000E+02         0.10092E+03    0.20040E+01
      0.19970250E+02      0.11527500E+01     -0.35857750E+02         0.57134E+02    0.17569E+01
      0.31596000E+02     -0.48297500E+01     -0.61067500E+01         0.17718E+03    0.22484E+01
      0.28282750E+02     -0.15140000E+01     -0.77886750E+02         0.83233E+02    0.19203E+01
      0.24488750E+02      0.33307500E+01     -0.85895000E+02         0.11494E+03    0.20605E+01
      0.21800250E+02     -0.23665000E+01     -0.39040000E+02         0.79868E+02    0.19024E+01
      0.21880250E+02     -0.88300000E+00     -0.17434500E+02         0.83546E+02    0.19219E+01
      0.23321750E+02     -0.79990000E+01     -0.87656000E+02         0.15090E+03    0.21787E+01
      0.20492500E+02     -0.19637500E+01     -0.59935250E+02         0.12412E+03    0.20939E+01
      0.17013250E+02      0.11452500E+01     -0.65394250E+02         0.10919E+03    0.20382E+01
      0.20599000E+02      0.72125000E+00     -0.94768250E+02         0.22456E+03    0.23513E+01
      0.20602500E+02      0.51740000E+01     -0.44230000E+02         0.54720E+02    0.17381E+01
      0.28956750E+02     -0.22075000E+01     -0.21382750E+02         0.12318E+03    0.20905E+01
      0.20738000E+02      0.72787500E+01     -0.55147250E+02         0.11913E+03    0.20760E+01
      0.23930250E+02      0.48975000E+01     -0.51282500E+01         0.88849E+02    0.19487E+01
      0.25429500E+02     -0.60650000E+00     -0.12476750E+02         0.89119E+02    0.19500E+01
      0.23103250E+02      0.60782500E+01     -0.37037500E+01         0.97901E+02    0.19908E+01
      0.25262000E+02      0.42905000E+01     -0.32974750E+02         0.66577E+02    0.18233E+01
      0.28178500E+02      0.38012500E+01     -0.85022500E+02         0.14184E+03    0.21518E+01
      0.21259000E+02      0.11595000E+01     -0.93302500E+02         0.19434E+03    0.22886E+01
      0.32665250E+02     -0.27662500E+01     -0.47927500E+01         0.17808E+03    0.22506E+01
      0.22163250E+02     -0.69637500E+01     -0.38213500E+02         0.14090E+03    0.21489E+01
      0.29407250E+02     -0.67797500E+01     -0.43872750E+02         0.18730E+03    0.22725E+01
      0.17247750E+02      0.30885000E+01     -0.21019000E+02         0.90382E+02    0.19561E+01
      0.25310500E+02      0.72685000E+01     -0.90735250E+02         0.23323E+03    0.23678E+01
      0.21879000E+02     -0.13892500E+01     -0.64210750E+02         0.78993E+02    0.18976E+01
      0.25811250E+02     -0.33230000E+01     -0.28127000E+02         0.10102E+03    0.20044E+01
      0.31972750E+02     -0.40210000E+01     -0.74004250E+02         0.14962E+03    0.21750E+01
      0.20016750E+02      0.59157500E+01     -0.43010000E+02         0.57411E+02    0.17590E+01
      0.27580500E+02      0.25342500E+01     -0.50284250E+02         0.70322E+02    0.18471E+01
      0.31040000E+02     -0.59570000E+01     -0.79898000E+02         0.19606E+03    0.22924E+01
      0.26473500E+02     -0.67100000E+01     -0.70750000E+02         0.12680E+03    0.21031E+01
      0.21623750E+02      0.66750000E+01     -0.68248000E+02         0.90185E+02    0.19551E+01
      0.18843500E+02     -0.21825000E+01     -0.77787250E+02         0.80471E+02    0.19056E+01
      0.32578750E+02     -0.45400000E+00     -0.94642750E+02         0.34899E+03    0.25428E+01
      0.16289750E+02      0.22660000E+01     -0.19809000E+02         0.10534E+03    0.20226E+01
      0.32780500E+02      0.61700000E+00     -0.81241250E+02         0.14869E+03    0.21723E+01
      0.29031750E+02     -0.63640000E+01     -0.71656000E+02         0.14359E+03    0.21571E+01
      0.23781500E+02     -0.33837500E+01     -0.20768250E+02         0.94318E+02    0.19746E+01
      0.27523750E+02      0.28875000E+00     -0.64680000E+02         0.85892E+02    0.19340E+01
      0.29848750E+02     -0.54590000E+01     -0.88760000E+01         0.15016E+03    0.21766E+01
      0.31130750E+02     -0.10182500E+01     -0.16982250E+02         0.16497E+03    0.22174E+01
      0.27365500E+02     -0.10367500E+01     -0.42694750E+02         0.89151E+02    0.19501E+01
      0.26032750E+02      0.63907500E+01     -0.53908250E+02         0.81640E+02    0.19119E+01
      0.20113250E+02      0.73657500E+01     -0.14575000E+01         0.11791E+03    0.20716E+01
      0.30077000E+02      0.55882500E+01     -0.97173750E+02         0.36141E+03    0.25580E+01
      0.21789750E+02      0.50602500E+01     -0.79915000E+02         0.91292E+02    0.19604E+01
      0.32168750E+02     -0.27675000E+01     -0.63083000E+02         0.15891E+03    0.22011E+01
      0.29941000E+02     -0.70440000E+01     -0.14665000E+01         0.16058E+03    0.22057E+01
      0.21723250E+02     -0.94850000E+00     -0.37556250E+02         0.71323E+02    0.18532E+01
      0.32423500E+02     -0.16450000E+00     -0.53212250E+02         0.11713E+03    0.20687E+01
      0.20908000E+02     -0.20417500E+01     -0.99635000E+01         0.70572E+02    0.18486E+01
      0.20936500E+02      0.82010000E+01     -0.56501000E+02         0.13048E+03    0.21155E+01
      0.34102750E+02     -0.21230000E+01     -0.96972750E+02         0.40323E+03    0.26056E+01
      0.20470500E+02     -0.60272500E+01     -0.52619250E+02         0.21581E+03    0.23341E+01
      0.24998750E+02      0.39630000E+01     -0.60980250E+02         0.83498E+02    0.19217E+01
      0.25123250E+02     -0.78745000E+01     -0.25838500E+02         0.15037E+03    0.21772E+01
      0.21662250E+02      0.63462500E+01     -0.57940000E+02         0.10786E+03    0.20328E+01
      0.31822000E+02      0.27825000E+00     -0.94969750E+02         0.34966E+03    0.25436E+01
      0.19653250E+02      0.23780000E+01     -0.36696250E+02         0.56694E+02    0.17535E+01
      0.22987750E+02      0.32475000E+01     -0.10576750E+02         0.93647E+02    0.19715E+01
      0.28008250E+02      0.11272500E+01     -0.59372500E+02         0.93262E+02    0.19697E+01
      0.21940250E+02     -0.62537500E+01     -0.49122000E+02         0.18084E+03    0.22573E+01
      0.25245000E+02      0.70255000E+01     -0.89322750E+02         0.20556E+03    0.23129E+01
      0.22353000E+02     -0.49375000E+00     -0.19100250E+02         0.82129E+02    0.19145E+01
      0.22276750E+02     -0.69430000E+01     -0.90731750E+02         0.11035E+03    0.20428E+01
      0.21185500E+02      0.71432500E+01     -0.91724000E+02         0.24574E+03    0.23905E+01
      0.17422500E+02      0.12330000E+01     -0.27093000E+02         0.70031E+02    0.18453E+01
      0.18254750E+02      0.15975000E+01     -0.52464000E+02         0.12889E+03    0.21102E+01
      0.20723250E+02     -0.61440000E+01     -0.10977750E+02         0.69342E+02    0.18410E+01
      0.21464500E+02     -0.63947500E+01     -0.76733750E+02         0.10058E+03    0.20025E+01
      0.21881750E+02      0.31975000E+00     -0.94449750E+02         0.20960E+03    0.23214E+01
      0.22370000E+02      0.13867500E+01     -0.75378250E+02         0.48890E+02    0.16892E+01
      0.28110500E+02      0.66132500E+01     -0.95609500E+02         0.32733E+03    0.25150E+01
      0.29943500E+02     -0.58297500E+01     -0.43334500E+02         0.17150E+03    0.22343E+01
      0.23003000E+02      0.23727500E+01     -0.23687250E+02         0.70293E+02    0.18469E+01
      0.23074250E+02     -0.49172500E+01     -0.49414500E+02         0.15100E+03    0.21790E+01
